host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy
0,0,Mission Hill,42.33289333,-71.10862041,Apartment,Private room,1,2,1,1,Real Bed,16,2,15,1,3,77,93,strict
0,1,Mission Hill,42.33197338,-71.1081306,Apartment,Private room,4,2,1,2,Real Bed,10,1,59,3,28,394,90,strict
0,0,Mission Hill,42.33072487,-71.10446642,Apartment,Private room,1,1,1,1,Real Bed,10,1,20,1,2,1,,flexible
0,1,Mission Hill,42.33004818,-71.0985269,Apartment,Private room,2,2,1,1,Real Bed,0,1,0,1,5,16,92,strict
0,1,Mission Hill,42.32895905,-71.10728437,House,Private room,1,1,1,1,Real Bed,16,1,10,1,0,0,,moderate
0,1,Mission Hill,42.33215158,-71.10674178,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,1,404,2044,78,moderate
0,0,Mission Hill,42.32977089,-71.10300215,House,Private room,1,1,1,1,Real Bed,15,1,0,1,0,0,,flexible
0,1,Mission Hill,42.33064668,-71.10584252,Apartment,Private room,2,1,1,1,Real Bed,16,1,35,2,23,400,93,moderate
0,0,Mission Hill,42.33080096,-71.09900783,Apartment,Shared room,1,1,1,1,Real Bed,8,1,0,2,1,0,,moderate
1,0,Mission Hill,42.328867,-71.10974475,House,Private room,1,1,1,1,Real Bed,11,1,0,2,34,698,99,moderate
0,1,Mission Hill,42.33317899,-71.10249896,House,Private room,2,1,1,1,Real Bed,17,1,10,2,8,55,98,moderate
0,0,Mission Hill,42.33230551,-71.10073195,Apartment,Private room,2,1,1,2,Real Bed,14,1,0,7,1,0,80,flexible
0,1,Mission Hill,42.32915953,-71.10099811,Apartment,Private room,2,2,1,1,Real Bed,9,1,10,1,8,87,75,flexible
0,0,Mission Hill,42.33435924,-71.10209201,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,5,0,0,,flexible
0,1,Mission Hill,42.33175205,-71.10559903,House,Private room,2,1.5,1,1,Real Bed,7,1,10,3,4,73,85,moderate
0,1,Mission Hill,42.333957,-71.10229828,House,Private room,1,1,1,1,Real Bed,12,1,0,3,6,34,100,moderate
0,1,Mission Hill,42.32816472,-71.10569506,House,Private room,3,1,1,2,Real Bed,11,2,10,1,7,92,86,flexible
0,1,Mission Hill,42.33228948,-71.11145872,Apartment,Private room,5,2,1,3,Real Bed,12,1,39,4,14,459,83,strict
0,1,Mission Hill,42.33317355,-71.10683936,Apartment,Private room,1,1,1,1,Real Bed,11,1,15,2,8,116,84,moderate
0,1,Mission Hill,42.32805296,-71.1076657,Condominium,Private room,2,1,1,1,Real Bed,16,1,20,1,9,24,93,strict
0,1,Mission Hill,42.33128716,-71.10049923,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,1,1,0,80,flexible
0,1,Mission Hill,42.32745887,-71.09931845,Apartment,Private room,2,1,1,1,Real Bed,22,1,0,1,70,1068,92,strict
0,0,Mission Hill,42.33399285,-71.10449005,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,5,0,0,,flexible
0,1,Mission Hill,42.33145771,-71.1090728,Apartment,Shared room,2,1,1,2,Real Bed,12,1,25,7,14,96,95,moderate
0,1,Mission Hill,42.33393473,-71.10313501,Apartment,Private room,2,1,1,1,Real Bed,20,2,0,2,72,1111,79,moderate
0,1,Mission Hill,42.3308382,-71.11115387,Apartment,Entire home/apt,2,1,1,1,Real Bed,0,1,0,3,3,18,93,flexible
0,0,Mission Hill,42.33128999,-71.1026941,Apartment,Entire home/apt,1,2,1,1,Real Bed,17,1,0,1,0,0,,flexible
1,1,Mission Hill,42.33355814,-71.10942496,Apartment,Private room,1,1,1,1,Futon,24,1,40,2,42,647,95,strict
0,1,Mission Hill,42.33253221,-71.09814589,Condominium,Private room,2,1,1,1,Real Bed,15,1,20,2,0,0,,strict
0,0,Mission Hill,42.33285413,-71.10115049,Apartment,Entire home/apt,3,2,1,1,Real Bed,9,0,0,5,9,1064,89,strict
0,1,Mission Hill,42.33320209,-71.10146471,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,1,0,2,3,7,60,moderate
0,1,Mission Hill,42.33368174,-71.10151732,Apartment,Private room,3,1,1,3,Airbed,21,2,20,2,73,1094,82,moderate
0,0,Mission Hill,42.33110059,-71.10202038,House,Shared room,1,2.5,1,4,Real Bed,17,1,0,15,0,0,,flexible
0,1,Mission Hill,42.33295758,-71.10010053,Apartment,Entire home/apt,5,1,5,4,Real Bed,13,1,0,5,0,0,,flexible
0,0,Mission Hill,42.33232515,-71.10058162,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,5,0,0,,flexible
0,1,Mission Hill,42.32739596,-71.10508282,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,2,50,864,96,flexible
0,1,Mission Hill,42.33363629,-71.11102997,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,1,2,48,100,flexible
0,1,Mission Hill,42.3288889,-71.09959329,Apartment,Private room,2,1,1,2,Real Bed,17,2,25,1,0,0,,flexible
0,0,Mission Hill,42.33000152,-71.11219829,Apartment,Private room,2,1,1,1,Real Bed,17,2,50,1,14,84,85,moderate
0,0,Mission Hill,42.33239082,-71.09582798,Apartment,Private room,1,2.5,1,1,Real Bed,12,1,0,20,1,0,80,flexible
0,1,Mission Hill,42.32826548,-71.10310999,Townhouse,Private room,2,1,1,1,Real Bed,20,1,20,1,4,251,100,moderate
0,1,Mission Hill,42.33192694,-71.11127381,Apartment,Private room,2,1,1,1,Real Bed,12,1,25,2,3,15,80,strict
0,1,Mission Hill,42.33074322,-71.10302205,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,5,2,50,100,strict
0,1,Mission Hill,42.33218318,-71.0998942,Condominium,Private room,2,1,1,1,Real Bed,17,1,20,2,0,0,,strict
0,1,Mission Hill,42.33186188,-71.11217702,Apartment,Entire home/apt,2,1,2,3,Real Bed,18,1,0,7,0,0,,strict
0,0,Mission Hill,42.3318665,-71.10984333,Apartment,Private room,1,2,1,1,Real Bed,14,1,0,1,0,0,,strict
0,0,Mission Hill,42.33323018,-71.10181101,House,Private room,1,1,1,1,Real Bed,14,1,0,10,0,0,,moderate
0,0,Mission Hill,42.33102371,-71.09853909,Apartment,Shared room,1,1,1,1,Real Bed,3,1,0,1,0,0,,flexible
0,0,Mission Hill,42.33160987,-71.11137609,Apartment,Private room,1,1,1,1,Real Bed,6,1,0,1,3,33,87,flexible
0,0,Mission Hill,42.33175609,-71.10749842,Loft,Entire home/apt,3,1,1,2,Real Bed,13,2,120,4,10,477,100,strict
0,1,Mission Hill,42.32939204,-71.10981426,Apartment,Private room,2,1,1,1,Real Bed,21,1,20,1,20,370,95,strict
0,0,Mission Hill,42.33435513,-71.10298914,House,Private room,1,1,1,1,Real Bed,8,1,0,10,0,0,,moderate
0,1,Mission Hill,42.32918402,-71.10061942,House,Private room,2,1,1,1,Real Bed,15,0,0,1,25,63,93,moderate
0,1,Mission Hill,42.33059892,-71.09725003,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,1,0,,flexible
0,1,Mission Hill,42.33424188,-71.09798769,Apartment,Shared room,1,1,1,3,Real Bed,9,1,0,1,2,156,100,strict
0,1,Mission Hill,42.32813376,-71.10714859,Condominium,Private room,2,1,1,1,Real Bed,20,1,20,1,9,88,98,strict
0,0,Mission Hill,42.3278022,-71.10563134,House,Private room,1,1,1,1,Futon,0,1,0,1,1,0,100,flexible
0,1,Mission Hill,42.33000599,-71.11276647,Apartment,Private room,3,1.5,1,1,Real Bed,16,2,30,1,24,486,93,moderate
0,1,Mission Hill,42.33470992,-71.10650473,House,Private room,2,1,1,1,Real Bed,7,1,25,3,0,0,,strict
0,1,Mission Hill,42.33048287,-71.10650653,Apartment,Private room,1,1,1,1,Real Bed,22,1,20,1,4,73,85,flexible
0,1,Mission Hill,42.3303552,-71.10296324,House,Private room,2,1,1,1,Real Bed,10,1,25,1,27,317,84,flexible
0,1,Mission Hill,42.33142677,-71.11113176,Apartment,Private room,3,2,1,2,Real Bed,5,1,39,4,9,228,93,strict
0,1,Mission Hill,42.33307155,-71.10128559,Apartment,Private room,1,1,1,,Real Bed,20,1,50,2,1,0,100,moderate
0,1,Mission Hill,42.33312217,-71.10238263,House,Private room,1,1,1,1,Real Bed,18,1,0,2,8,67,93,moderate
0,1,Mission Hill,42.33194159,-71.10207876,House,Private room,2,1,1,1,Real Bed,14,1,0,1,1,0,80,flexible
0,0,Mission Hill,42.33087019,-71.104366,Apartment,Private room,2,1,1,1,Real Bed,17,1,0,1,0,0,,flexible
0,1,Mission Hill,42.33185849,-71.11195581,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,1,0,5,6,127,90,strict
0,1,Mission Hill,42.3335419,-71.10021748,Apartment,Private room,2,1.5,1,1,Real Bed,14,1,0,1,0,0,,moderate
0,1,Mission Hill,42.33196611,-71.10327372,House,Private room,1,2,1,1,Real Bed,13,1,0,1,33,338,94,flexible
0,0,Mission Hill,42.33380384,-71.0961717,Apartment,Shared room,1,1,1,1,Real Bed,9,0,0,3,11,237,68,strict
0,1,Mission Hill,42.32843927,-71.09790691,Apartment,Entire home/apt,2,1,0,2,Futon,12,1,35,2,4,40,95,moderate
1,1,Mission Hill,42.33441954,-71.10268933,Apartment,Private room,2,1,1,1,Real Bed,19,1,0,2,9,688,98,strict
0,0,Mission Hill,42.33296598,-71.11066827,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,1,3,3,67,flexible
0,1,Mission Hill,42.32766481,-71.09896306,Loft,Private room,2,1,1,1,Real Bed,27,1,0,1,23,422,95,strict
0,0,Mission Hill,42.33475109,-71.09627418,Apartment,Shared room,2,1,1,1,Real Bed,20,1,0,1,1,0,,strict
0,1,Mission Hill,42.33024144,-71.10468773,House,Private room,2,2,1,1,Real Bed,12,1,30,1,11,30,78,flexible
0,1,Mission Hill,42.33426742,-71.10652942,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,2,62,3,29,360,85,strict
1,1,Mission Hill,42.33202795,-71.10022476,Apartment,Private room,2,1,1,1,Real Bed,11,0,0,2,15,43,97,flexible
0,1,Mission Hill,42.33070274,-71.09999868,Apartment,Shared room,3,1,1,2,Airbed,13,1,20,1,19,352,93,moderate
0,0,Mission Hill,42.33068877,-71.09877611,Apartment,Entire home/apt,4,1,1,1,Real Bed,7,2,20,2,7,288,90,strict
0,1,Mission Hill,42.33091895,-71.10873629,Apartment,Entire home/apt,3,1,1,3,Real Bed,12,2,100,1,10,88,96,moderate
0,0,Mission Hill,42.33454903,-71.10296058,Apartment,Private room,1,1,1,1,Real Bed,16,1,0,1,2,18,100,flexible
1,1,Longwood Medical Area,42.33886861,-71.10709964,Condominium,Private room,1,1,1,1,Real Bed,11,1,20,1,158,458,98,moderate
0,0,Longwood Medical Area,42.33938279,-71.10017235,Apartment,Entire home/apt,4,1,0,2,Real Bed,10,2,25,1,101,907,88,strict
0,0,Longwood Medical Area,42.34262002,-71.1036275,Apartment,Shared room,2,1,1,2,Real Bed,19,0,25,1,0,0,,flexible
1,1,Longwood Medical Area,42.33902001,-71.10664093,Apartment,Private room,1,1,1,1,Real Bed,13,1,20,1,133,421,96,moderate
0,1,Longwood Medical Area,42.34213478,-71.10702671,Condominium,Entire home/apt,4,1,2,2,Real Bed,13,1,0,4,0,0,,flexible
0,1,Bay Village,42.34823708,-71.06851742,Condominium,Entire home/apt,2,1,1,1,Real Bed,22,1,0,3,2,32,100,moderate
0,1,Bay Village,42.3501538,-71.06793079,Apartment,Private room,2,1,1,1,Real Bed,9,2,100,2,16,428,90,moderate
0,1,Bay Village,42.34971349,-71.06985266,Apartment,Entire home/apt,3,1,1,1,Real Bed,16,1,0,14,0,0,,strict
0,0,Bay Village,42.34897813,-71.06782459,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,1,11,249,93,moderate
0,0,Chinatown,42.34884036,-71.06383871,Apartment,Entire home/apt,4,1,0,2,Real Bed,11,2,25,1,58,365,88,strict
0,1,Chinatown,42.35071129,-71.06274876,Apartment,Private room,3,1.5,1,2,Real Bed,10,1,30,1,0,0,,flexible
0,1,Chinatown,42.35029726,-71.06231125,Loft,Entire home/apt,2,1,0,1,Real Bed,14,1,10,3,13,137,87,moderate
0,1,Chinatown,42.34839979,-71.06227731,Apartment,Entire home/apt,3,1,0,2,Real Bed,18,2,10,2,20,311,91,moderate
0,1,Chinatown,42.3492485,-71.06182315,Apartment,Private room,2,1,1,1,Real Bed,0,1,0,2,5,39,84,flexible
0,1,Chinatown,42.35223468,-71.06228898,Apartment,Private room,1,1,1,1,Real Bed,14,1,0,1,5,46,100,strict
0,0,Chinatown,42.34859634,-71.0627602,Apartment,Entire home/apt,4,1,1,2,Real Bed,11,2,25,2,40,342,83,strict
0,1,Chinatown,42.34966513,-71.06219521,Apartment,Shared room,1,1,1,1,Real Bed,14,1,0,1,0,0,,strict
0,0,Chinatown,42.34942448,-71.06341297,Apartment,Entire home/apt,4,1,1,1,Real Bed,13,1,15,4,2,35,80,flexible
0,0,Chinatown,42.34846893,-71.0602084,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,1,2,5,80,flexible
0,0,Chinatown,42.34864828,-71.06012876,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,1,2,11,100,flexible
0,1,Chinatown,42.35074235,-71.06273126,Apartment,Entire home/apt,7,2,3,3,Real Bed,19,1,0,2,0,0,,strict
0,1,Chinatown,42.35240764,-71.06139662,Apartment,Entire home/apt,5,2,2,2,Real Bed,20,1,0,2,0,0,,strict
0,0,Chinatown,42.34811636,-71.06165024,Apartment,Private room,2,1,1,1,Real Bed,7,0,5,1,2,7,60,flexible
0,1,North End,42.36609014,-71.05255465,Apartment,Entire home/apt,4,1,1,2,Real Bed,7,1,0,5,16,719,96,strict
0,0,North End,42.36442861,-71.05601662,Apartment,Shared room,1,,1,1,Real Bed,0,1,0,1,0,0,,flexible
0,0,North End,42.36662093,-71.05543429,Apartment,Private room,1,1,1,1,Real Bed,4,1,0,1,29,317,95,flexible
0,0,North End,42.36702083,-71.05420897,Apartment,Private room,1,1,1,1,Couch,17,1,0,1,0,0,,flexible
0,1,North End,42.36567957,-71.05666097,Apartment,Entire home/apt,4,1,2,2,Real Bed,12,1,0,30,1,0,80,flexible
1,0,North End,42.36662779,-71.05450943,Apartment,Private room,1,1,1,1,Real Bed,4,1,0,1,47,331,98,flexible
0,1,North End,42.36561867,-71.05697669,Apartment,Entire home/apt,3,1,1,2,Real Bed,12,2,10,1,140,637,94,strict
0,0,North End,42.36638188,-71.05587868,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,1,0,1,6,46,100,flexible
0,1,North End,42.36722286,-71.05736033,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,1,0,1,281,1224,88,strict
1,1,North End,42.36707114,-71.05364659,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,3,21,103,88,flexible
0,1,North End,42.36555257,-71.05081602,Apartment,Private room,3,1,1,1,Real Bed,8,1,0,2,0,0,,moderate
1,1,North End,42.36666014,-71.05209407,House,Private room,4,1,1,3,Real Bed,20,1,10,3,19,93,98,moderate
0,1,North End,42.36728035,-71.05512961,Apartment,Entire home/apt,4,1,1,1,Real Bed,9,2,50,2,3,5,80,moderate
0,1,North End,42.3652984,-71.05467505,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,1,4,39,93,flexible
1,1,North End,42.36666039,-71.05315578,House,Private room,2,1,1,1,Real Bed,20,1,0,2,41,160,98,moderate
0,1,North End,42.36639331,-71.05536891,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,1,0,1,244,1191,88,strict
0,0,North End,42.36573204,-71.05300053,Apartment,Entire home/apt,3,1,1,2,Real Bed,9,1,0,1,15,812,75,strict
0,1,North End,42.36758116,-71.05611278,Apartment,Entire home/apt,2,1,1,1,Real Bed,21,1,0,1,281,1188,92,strict
0,1,North End,42.36692408,-71.05607592,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,1,0,1,120,493,96,strict
0,0,North End,42.36620466,-71.05523086,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,1,0,3,4,26,100,flexible
0,0,North End,42.3632182,-71.05144793,Apartment,Entire home/apt,4,2,2,2,Real Bed,17,1,0,1,51,516,89,strict
0,0,North End,42.36362341,-71.05496967,Apartment,Private room,2,1,1,1,Real Bed,15,1,50,1,0,0,,flexible
0,1,North End,42.36546883,-71.05196445,Apartment,Private room,2,1,1,1,Real Bed,17,4,0,2,7,764,94,strict
0,1,North End,42.36473524,-71.0541282,Apartment,Entire home/apt,3,1,1,1,Real Bed,9,1,0,1,5,18,92,moderate
0,1,North End,42.36570948,-71.05560298,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,171,814,92,strict
0,0,North End,42.36509661,-71.053646,Apartment,Entire home/apt,5,1,1,4,Real Bed,19,3,25,1,43,956,89,strict
0,1,North End,42.36796047,-71.05572927,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,1,0,1,236,1090,87,strict
0,1,North End,42.36153167,-71.05373015,Apartment,Private room,2,1,1,1,Real Bed,14,2,15,2,2,8,100,moderate
0,1,North End,42.36591325,-71.05431663,Apartment,Private room,2,1,1,1,Real Bed,12,1,0,2,27,306,91,strict
1,1,North End,42.36539015,-71.05438197,House,Private room,5,1,1,1,Real Bed,21,2,50,3,160,1777,98,strict
0,1,North End,42.36853097,-71.05362605,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,2,10,2,190,1248,91,flexible
0,1,North End,42.36785467,-71.05556522,Apartment,Shared room,2,1,1,1,Pull-out Sofa,4,1,0,1,3,14,93,flexible
0,1,North End,42.36652442,-71.05213169,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,8,186,100,strict
0,0,North End,42.36484712,-71.05233441,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,2,25,1,49,830,88,strict
0,1,North End,42.3639471,-71.05121359,Apartment,Private room,2,1,1,1,Real Bed,9,1,15,1,0,0,,strict
0,1,North End,42.36624242,-71.05262024,Apartment,Private room,2,1,1,1,Real Bed,15,1,0,1,32,184,97,moderate
0,1,North End,42.36570748,-71.05770806,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,3,1,0,100,flexible
0,0,North End,42.36381158,-71.05342285,Apartment,Entire home/apt,4,1,2,3,Real Bed,13,4,25,1,47,576,89,strict
0,1,North End,42.36652295,-71.05679192,Apartment,Private room,1,2,1,1,Real Bed,13,1,0,2,0,0,,flexible
0,0,North End,42.36388748,-71.05199169,Apartment,Entire home/apt,4,1,2,3,Real Bed,18,4,25,1,45,625,87,strict
0,0,North End,42.36400448,-71.05372207,Apartment,Entire home/apt,4,1,1,1,Real Bed,18,1,0,2,6,230,93,moderate
0,0,North End,42.36395429,-71.0515869,Apartment,Entire home/apt,4,1,2,3,Real Bed,12,4,25,1,27,613,87,strict
0,0,North End,42.36482415,-71.05370724,Apartment,Entire home/apt,2,,1,,Real Bed,19,1,0,1,73,1100,91,strict
0,1,North End,42.36632685,-71.05434377,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,2,15,2,41,766,98,strict
0,1,North End,42.36484714,-71.05300914,Apartment,Shared room,1,1,1,1,Futon,11,1,0,1,17,301,92,moderate
0,0,North End,42.36253938,-71.05372693,Apartment,Entire home/apt,6,1,2,1,Real Bed,8,1,0,1,0,0,,flexible
1,1,Roxbury,42.31626447,-71.09222252,Apartment,Private room,1,1.5,1,1,Real Bed,16,1,10,30,2,32,100,flexible
0,0,Roxbury,42.32457935,-71.08963859,Condominium,Entire home/apt,3,1,1,1,Real Bed,8,1,0,5,2,13,100,moderate
0,0,Roxbury,42.33021363,-71.0923242,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,1,10,1,2,33,70,strict
0,1,Roxbury,42.32554316,-71.09757057,House,Private room,2,1,1,1,Real Bed,11,1,9,1,2,3,70,strict
0,1,Roxbury,42.32999836,-71.09480356,House,Private room,2,2,1,1,Real Bed,18,1,0,1,79,355,91,strict
0,1,Roxbury,42.32725296,-71.07558887,House,Private room,2,2.5,1,1,Real Bed,15,1,30,4,2,381,100,strict
0,1,Roxbury,42.32753475,-71.0829535,House,Private room,5,1,1,2,Real Bed,14,1,34,2,31,829,93,strict
0,0,Roxbury,42.325872,-71.07755316,House,Shared room,1,1,1,1,Couch,9,1,0,1,3,28,93,strict
0,0,Roxbury,42.32599705,-71.0787737,Apartment,Shared room,2,1.5,1,1,Futon,10,1,25,1,6,30,93,strict
0,1,Roxbury,42.32172827,-71.07460812,House,Shared room,2,1,1,2,Real Bed,11,1,0,2,0,0,,flexible
0,1,Roxbury,42.3298085,-71.09559469,House,Private room,2,1,1,1,Real Bed,7,2,0,3,36,2636,91,strict
0,1,Roxbury,42.33631543,-71.0843746,Apartment,Private room,2,1,1,1,Real Bed,11,2,25,3,60,863,89,strict
0,1,Roxbury,42.3332953,-71.07815404,Condominium,Private room,1,1.5,1,1,Real Bed,14,1,20,30,1,0,100,strict
1,1,Roxbury,42.32685152,-71.09354562,Apartment,Private room,2,2,1,1,Real Bed,13,1,20,1,31,98,97,moderate
0,1,Roxbury,42.32561122,-71.08131716,House,Private room,2,1,1,1,Real Bed,8,1,0,1,8,274,83,moderate
0,1,Roxbury,42.32106314,-71.07531901,Entire Floor,Private room,2,1,1,2,Real Bed,16,1,0,2,0,0,,flexible
0,0,Roxbury,42.32807881,-71.09619934,Apartment,Entire home/apt,4,1,0,1,Pull-out Sofa,13,1,20,2,21,118,97,moderate
0,1,Roxbury,42.32642042,-71.09013271,Apartment,Private room,1,1,1,1,Real Bed,20,1,30,3,25,910,97,strict
0,1,Roxbury,42.32496967,-71.08948888,Apartment,Private room,1,1,1,1,Real Bed,16,1,30,4,23,1051,93,strict
0,0,Roxbury,42.32678672,-71.07701299,House,Private room,2,1,1,1,Real Bed,9,1,45,5,0,0,,flexible
0,0,Roxbury,42.31643567,-71.09391225,House,Private room,1,2,1,1,Futon,18,1,20,7,1,0,100,flexible
1,1,Roxbury,42.33690762,-71.0774773,Apartment,Private room,2,1,1,1,Real Bed,19,2,0,1,57,200,96,flexible
0,1,Roxbury,42.33539829,-71.08259403,Apartment,Private room,2,1,1,1,Real Bed,8,1,25,1,18,419,83,moderate
0,1,Roxbury,42.32955197,-71.09324127,House,Private room,2,2,1,2,Real Bed,21,1,0,1,80,355,88,strict
0,1,Roxbury,42.33909994,-71.08055574,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,1,0,2,0,0,,flexible
1,1,Roxbury,42.32952729,-71.09198969,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,1,30,2,163,652,96,moderate
0,0,Roxbury,42.33423601,-71.07488605,Condominium,Entire home/apt,2,1,1,2,Real Bed,13,1,30,1,15,118,97,strict
0,1,Roxbury,42.33588188,-71.08310262,Apartment,Private room,2,1,1,1,Real Bed,10,1,25,3,9,410,84,moderate
0,0,Roxbury,42.33157602,-71.09334761,Condominium,Entire home/apt,4,1,1,2,Real Bed,15,1,0,1,0,0,,flexible
0,1,Roxbury,42.32954061,-71.09312837,House,Private room,2,2,1,1,Real Bed,22,1,0,1,87,353,88,strict
0,0,Roxbury,42.33418301,-71.08132919,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,2,50,1,32,92,98,strict
0,1,Roxbury,42.32295992,-71.06985375,House,Private room,4,1,1,2,Real Bed,18,1,19,1,42,146,82,moderate
0,1,Roxbury,42.31740245,-71.073612,Apartment,Private room,2,1,1,1,Real Bed,9,1,80,1,2,5,80,flexible
0,1,Roxbury,42.32584185,-71.0892685,Apartment,Private room,1,1,1,1,Real Bed,15,1,15,2,112,2067,95,strict
0,1,Roxbury,42.3246478,-71.0886937,Apartment,Private room,2,0,1,1,Real Bed,12,1,30,2,12,754,100,strict
0,1,Roxbury,42.34022256,-71.08298071,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,1,0,2,8,35,70,strict
0,1,Roxbury,42.33000609,-71.09193884,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,1,0,2,4,14,100,moderate
0,1,Roxbury,42.3301821,-71.09337406,House,Private room,2,2,1,2,Real Bed,21,1,0,1,81,361,86,strict
0,1,Roxbury,42.33473045,-71.0769275,Apartment,Entire home/apt,4,1,0,2,Futon,23,1,22,1,46,647,85,moderate
0,1,Roxbury,42.33040617,-71.08009649,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,1,0,80,moderate
0,1,Roxbury,42.32509557,-71.09621957,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,4,25,2,55,208,97,moderate
0,0,Roxbury,42.31876982,-71.07760194,House,Private room,2,,1,,Real Bed,14,1,20,1,14,64,62,flexible
0,1,Roxbury,42.31633899,-71.07923884,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,30,1,0,100,strict
0,1,Roxbury,42.32535455,-71.08133427,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,2,0,0,,moderate
0,0,Roxbury,42.33891849,-71.08396839,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,1,3,17,80,flexible
1,1,Roxbury,42.32634611,-71.06907965,House,Private room,1,1,1,1,Real Bed,20,1,25,2,1,0,100,strict
0,1,Roxbury,42.32584885,-71.09636804,House,Private room,2,1,1,1,Real Bed,10,1,15,1,1,0,100,strict
0,0,Roxbury,42.3377711,-71.08090101,Townhouse,Private room,2,1,1,1,Real Bed,23,1,0,1,54,290,87,flexible
0,1,Roxbury,42.31391431,-71.09274009,Apartment,Private room,2,1,1,2,Real Bed,16,2,20,3,24,319,89,strict
0,0,Roxbury,42.32446332,-71.08605944,House,Entire home/apt,6,1,2,2,Real Bed,16,1,0,2,7,34,94,moderate
0,1,Roxbury,42.32392155,-71.07958213,Apartment,Entire home/apt,6,1,2,5,Real Bed,16,4,44,1,0,0,,moderate
0,1,Roxbury,42.31610827,-71.07411924,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,1,8,297,100,flexible
0,0,Roxbury,42.31768371,-71.08876226,Apartment,Private room,2,1,1,1,Real Bed,17,1,0,5,0,0,,flexible
0,1,Roxbury,42.3396214,-71.08188076,Apartment,Private room,2,1,1,1,Real Bed,10,1,20,1,2,12,100,flexible
0,1,Roxbury,42.31434404,-71.0735016,House,Private room,2,1,1,1,Real Bed,8,1,10,3,88,1778,93,strict
0,0,Roxbury,42.3128902,-71.08315548,House,Entire home/apt,2,1,0,1,Real Bed,13,1,8,1,82,393,95,moderate
0,0,Roxbury,42.324039,-71.07999509,House,Private room,2,0.5,1,1,Pull-out Sofa,12,1,0,1,1,0,80,flexible
0,0,Roxbury,42.32923125,-71.07975836,House,Private room,2,1.5,1,3,Real Bed,9,2,50,2,91,741,87,strict
0,0,Roxbury,42.33351967,-71.07427293,Apartment,Private room,2,1,1,1,Real Bed,28,1,0,1,9,192,83,moderate
0,0,Roxbury,42.32770254,-71.09341583,Apartment,Private room,1,2,1,1,Futon,7,1,0,2,3,28,73,flexible
0,1,Roxbury,42.30956345,-71.0870909,House,Private room,1,1.5,1,1,Real Bed,18,0,0,10,0,0,,moderate
0,1,Roxbury,42.32738352,-71.09471433,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,7,68,100,flexible
0,0,Roxbury,42.33979347,-71.08226443,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,1,0,0,,flexible
0,1,Roxbury,42.31645798,-71.07951953,Apartment,Private room,1,1,1,1,Real Bed,13,1,0,30,4,223,95,strict
1,1,Roxbury,42.32953005,-71.09275135,Apartment,Private room,2,1,1,1,Real Bed,19,1,30,2,14,242,100,moderate
