host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy
0,1,Charlestown,42.37813619,-71.06328693,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,1,0,4,6,258,90,moderate
0,1,Charlestown,42.38329857,-71.06858152,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,1,0,3,7,483,100,flexible
1,0,Charlestown,42.37754964,-71.06280467,Apartment,Entire home/apt,4,1,1,2,Real Bed,14,1,0,2,221,1416,98,moderate
1,1,Charlestown,42.37785542,-71.06279709,Apartment,Entire home/apt,3,1,1,1,Real Bed,18,2,50,2,46,1049,96,strict
0,1,Charlestown,42.37415675,-71.06202513,Apartment,Entire home/apt,3,1,1,2,Real Bed,10,4,0,2,4,422,100,strict
0,1,Charlestown,42.37465423,-71.05771054,Apartment,Entire home/apt,6,2,3,3,Real Bed,13,1,0,2,1,0,100,strict
0,1,Charlestown,42.37394925,-71.06128123,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,2,20,2,11,167,91,moderate
0,1,Charlestown,42.37158247,-71.06047509,Apartment,Entire home/apt,5,1,2,3,Real Bed,23,1,0,5,21,86,92,moderate
0,0,Charlestown,42.37588283,-71.05973715,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,1,2,29,100,flexible
0,1,Charlestown,42.37499915,-71.05777501,Apartment,Entire home/apt,4,1,2,2,Real Bed,13,1,0,3,3,16,87,strict
0,1,Charlestown,42.3790886,-71.06301538,Condominium,Entire home/apt,3,1,1,1,Real Bed,12,1,0,1,0,0,,flexible
1,1,Charlestown,42.37350982,-71.06314575,Apartment,Entire home/apt,3,1,2,2,Real Bed,16,1,0,1,20,540,98,moderate
0,1,Charlestown,42.38302343,-71.07122357,Apartment,Entire home/apt,4,1,1,1,Real Bed,22,1,0,1,15,115,96,flexible
1,1,Charlestown,42.38323056,-71.07732678,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,4,0,1,4,45,95,flexible
0,1,Charlestown,42.3745555,-71.05977738,Apartment,Entire home/apt,3,2,2,2,Real Bed,22,3,0,2,1,0,100,strict
0,1,Charlestown,42.37738703,-71.0604352,Apartment,Entire home/apt,8,1,2,3,Real Bed,21,4,20,6,50,1848,92,flexible
0,1,Charlestown,42.37816268,-71.06755657,Condominium,Entire home/apt,4,1,2,3,Real Bed,17,1,0,2,10,380,98,moderate
0,1,Charlestown,42.37681268,-71.05375565,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,2,0,0,,moderate
0,1,Charlestown,42.38344851,-71.06511108,Townhouse,Private room,2,1.5,1,1,Real Bed,13,1,0,1,0,0,,flexible
0,1,Charlestown,42.38154089,-71.07023648,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,2,18,334,98,moderate
0,1,Charlestown,42.37824827,-71.06198814,Apartment,Entire home/apt,8,1,2,4,Real Bed,20,4,30,1,27,380,89,strict
0,1,Charlestown,42.38005488,-71.06324105,House,Private room,2,1,1,1,Futon,0,1,0,1,8,382,95,flexible
0,1,West End,42.36380266,-71.06776691,Apartment,Entire home/apt,2,1,1,1,Real Bed,24,1,0,4,2,596,90,super_strict_30
0,0,West End,42.36401182,-71.06782412,Apartment,Entire home/apt,4,1,1,2,Real Bed,15,1,0,30,0,0,,moderate
0,1,West End,42.36429053,-71.06837612,Apartment,Entire home/apt,4,2,2,2,Real Bed,21,1,0,4,2,28,90,super_strict_30
0,1,West End,42.36327128,-71.0694316,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,1,0,10,0,0,,strict
0,1,West End,42.36623458,-71.06784618,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,7,2,401,80,super_strict_30
0,1,West End,42.36435858,-71.06953391,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,1,0,7,6,1000,100,super_strict_30
0,1,West End,42.36379199,-71.06400909,Apartment,Entire home/apt,7,2,3,4,Real Bed,23,1,0,2,4,207,85,strict
0,1,West End,42.36385227,-71.06469886,Apartment,Entire home/apt,7,2,3,4,Real Bed,23,1,0,2,10,156,94,strict
0,1,West End,42.36224577,-71.06783678,Condominium,Entire home/apt,4,1,1,2,Real Bed,16,2,18,2,0,0,,strict
0,1,West End,42.36334249,-71.06997794,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,4,3,1011,93,super_strict_30
0,0,West End,42.36415711,-71.06811909,Apartment,Entire home/apt,5,2,2,3,Real Bed,19,1,0,3,0,0,,strict
0,1,West End,42.36502919,-71.06913787,Apartment,Entire home/apt,3,1,1,1,Real Bed,20,1,0,10,8,159,93,strict
0,0,West End,42.36225166,-71.06804508,Apartment,Private room,1,1,1,1,Real Bed,24,1,40,3,4,207,80,strict
0,1,West End,42.36550572,-71.06818136,Apartment,Entire home/apt,5,2,2,2,Real Bed,15,1,0,10,1,0,80,strict
0,1,West End,42.36419492,-71.06430057,Apartment,Entire home/apt,4,2,2,2,Real Bed,19,1,0,10,0,0,,moderate
0,1,West End,42.36481896,-71.06907672,Apartment,Entire home/apt,5,2,2,2,Real Bed,16,1,0,10,0,0,,strict
0,1,West End,42.3639001,-71.06997018,Apartment,Entire home/apt,5,2,2,3,Real Bed,22,1,0,10,1,0,100,moderate
0,1,West End,42.36404531,-71.06478588,Apartment,Entire home/apt,3,1,1,2,Real Bed,19,1,0,3,9,139,96,moderate
0,1,West End,42.36547468,-71.06891649,Apartment,Entire home/apt,5,2,2,2,Real Bed,16,1,0,10,0,0,,strict
0,1,West End,42.3648619,-71.06715419,Apartment,Entire home/apt,5,2,2,2,Real Bed,16,1,0,10,0,0,,strict
0,1,West End,42.36318985,-71.06910538,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,1,0,10,0,0,,strict
0,1,West End,42.36360383,-71.07035471,Apartment,Entire home/apt,5,2,2,2,Real Bed,15,1,0,10,0,0,,strict
0,1,West End,42.36523378,-71.06779638,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,1,0,10,0,0,,strict
0,1,West End,42.36480167,-71.06865495,Apartment,Entire home/apt,3,1,1,1,Real Bed,15,1,0,10,0,0,,strict
0,1,West End,42.36480762,-71.06893039,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,1,0,10,0,0,,strict
0,1,West End,42.36466804,-71.06942445,Apartment,Entire home/apt,5,2,2,2,Real Bed,16,1,0,10,0,0,,strict
0,1,West End,42.36479585,-71.07010306,Apartment,Entire home/apt,5,2,2,2,Real Bed,15,1,0,10,0,0,,strict
0,1,West End,42.36494498,-71.0676682,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,1,0,3,4,1845,95,super_strict_30
0,1,West End,42.36513193,-71.06975166,Apartment,Entire home/apt,5,2,2,2,Real Bed,15,1,0,3,1,0,80,strict
0,1,West End,42.36514744,-71.06754833,Apartment,Entire home/apt,5,2,2,2,Real Bed,17,1,0,10,0,0,,strict
0,1,West End,42.36169551,-71.06575767,Apartment,Entire home/apt,10,2.5,3,3,Real Bed,24,1,0,1,0,0,,flexible
0,1,West End,42.36386502,-71.06895044,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,4,0,4,0,0,,super_strict_30
0,1,West End,42.36329131,-71.06710682,Apartment,Entire home/apt,5,2,2,2,Real Bed,16,1,0,10,0,0,,strict
0,1,West End,42.3637254,-71.06815872,Apartment,Entire home/apt,3,1,1,1,Real Bed,14,1,0,10,4,246,75,strict
0,1,West End,42.36340801,-71.0676339,Apartment,Entire home/apt,3,1,1,2,Real Bed,26,1,0,10,1,0,100,moderate
0,1,West End,42.3634202,-71.07108146,Apartment,Entire home/apt,3,1,1,2,Real Bed,20,1,0,3,3,51,100,flexible
0,0,West End,42.36354351,-71.06945967,Apartment,Entire home/apt,4,1,2,3,Real Bed,17,1,0,2,1,0,100,strict
0,1,West End,42.36511606,-71.06926305,Apartment,Entire home/apt,5,2,2,3,Real Bed,24,1,0,10,4,724,90,moderate
1,0,West End,42.36459425,-71.0654831,Apartment,Entire home/apt,4,1,1,2,Real Bed,26,2,25,3,24,1112,98,strict
0,0,Beacon Hill,42.36115666,-71.06603416,Condominium,Entire home/apt,4,1,2,2,Real Bed,12,1,0,1,29,298,94,strict
0,1,Beacon Hill,42.35781633,-71.06665887,Apartment,Entire home/apt,4,2.5,2,1,Real Bed,10,1,0,1,4,358,100,moderate
0,1,Beacon Hill,42.35880311,-71.06972216,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,2,45,2,19,1018,87,strict
0,0,Beacon Hill,42.36059644,-71.06666051,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,2,0,30,34,420,91,flexible
0,1,Beacon Hill,42.36062693,-71.06580134,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,30,589,91,strict
0,0,Beacon Hill,42.3593429,-71.06879856,Apartment,Entire home/apt,4,1,1,2,Real Bed,8,1,0,1,0,0,,flexible
0,1,Beacon Hill,42.359355,-71.06436762,Apartment,Entire home/apt,5,1,2,2,Real Bed,12,1,0,1,0,0,,flexible
1,1,Beacon Hill,42.35997591,-71.06678112,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,24,407,93,strict
0,0,Beacon Hill,42.35687786,-71.07395821,Apartment,Entire home/apt,8,3,3,3,Real Bed,22,1,0,2,5,168,84,strict
0,1,Beacon Hill,42.35805049,-71.07132939,Apartment,Entire home/apt,1,1,1,1,Real Bed,7,1,0,3,0,0,,strict
0,1,Beacon Hill,42.36029553,-71.06958376,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,1,0,0,,flexible
0,0,Beacon Hill,42.35772102,-71.06628546,House,Entire home/apt,3,1,0,2,Real Bed,21,1,0,1,20,77,100,moderate
0,0,Beacon Hill,42.35913966,-71.07109732,Apartment,Entire home/apt,3,1,1,1,Real Bed,17,1,0,2,3,10,93,flexible
0,1,Beacon Hill,42.3567161,-71.0714717,Apartment,Entire home/apt,2,1,0,1,Real Bed,16,1,0,5,37,867,94,strict
0,0,Beacon Hill,42.35841508,-71.06891422,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,1,0,5,2,107,90,strict
0,1,Beacon Hill,42.36070877,-71.0642183,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,1,0,7,2,218,100,strict
0,1,Beacon Hill,42.35915095,-71.06681644,Apartment,Entire home/apt,3,1,0,1,Real Bed,18,1,0,1,9,34,93,strict
0,1,Beacon Hill,42.35848075,-71.06947903,Apartment,Entire home/apt,4,1,1,1,Real Bed,20,3,50,2,3,39,93,strict
0,1,Beacon Hill,42.35569736,-71.07316574,Condominium,Entire home/apt,4,1.5,2,3,Real Bed,12,1,0,5,1,0,80,strict
0,1,Beacon Hill,42.35849849,-71.06925489,Apartment,Entire home/apt,8,2,2,3,Real Bed,17,4,50,1,8,29,78,strict
1,1,Beacon Hill,42.3600071,-71.06661126,Apartment,Entire home/apt,6,1,2,2,Real Bed,18,4,50,3,84,814,99,strict
0,1,Beacon Hill,42.3608364,-71.06412894,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,1,0,7,7,291,86,strict
1,1,Beacon Hill,42.35756838,-71.06366055,Apartment,Entire home/apt,4,1,1,2,Real Bed,21,1,0,1,30,775,97,strict
0,1,Beacon Hill,42.35836714,-71.06982921,Apartment,Private room,2,1,1,1,Real Bed,10,2,39,1,0,0,,moderate
0,1,Beacon Hill,42.35840072,-71.07021794,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,2,100,1,6,287,100,moderate
0,0,Beacon Hill,42.35974858,-71.06617818,Apartment,Entire home/apt,3,1,2,2,Real Bed,16,2,50,2,33,455,99,strict
1,1,Beacon Hill,42.35802834,-71.07198029,Condominium,Entire home/apt,2,1,1,1,Real Bed,19,1,0,2,49,293,93,strict
0,0,Beacon Hill,42.35685565,-71.07025136,Apartment,Private room,2,1,1,1,Real Bed,11,2,50,2,0,0,,strict
0,0,Beacon Hill,42.3572179,-71.07050228,Apartment,Entire home/apt,2,1,0,1,Real Bed,12,1,0,2,18,204,93,strict
0,0,Beacon Hill,42.35997895,-71.064786,Apartment,Entire home/apt,4,1,1,2,Real Bed,17,1,0,2,20,64,97,moderate
0,1,Beacon Hill,42.3605456,-71.06911628,Apartment,Entire home/apt,6,1,2,3,Real Bed,19,4,35,1,10,66,92,strict
0,0,Beacon Hill,42.35892584,-71.06310909,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,2,0,4,62,1428,89,strict
0,1,Beacon Hill,42.35843137,-71.06814575,Apartment,Entire home/apt,3,1,1,1,Real Bed,18,1,0,3,150,1285,85,moderate
0,1,Beacon Hill,42.35779932,-71.06303531,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,1,0,2,66,752,96,strict
0,1,Beacon Hill,42.3605729,-71.06548639,Apartment,Entire home/apt,2,1,2,1,Real Bed,11,1,0,2,2,77,100,strict
1,1,Beacon Hill,42.3603321,-71.06792075,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,3,39,371,96,moderate
0,0,Beacon Hill,42.35898849,-71.06324696,Condominium,Entire home/apt,3,1,1,1,Real Bed,15,0,0,6,9,622,93,strict
0,1,Beacon Hill,42.35901992,-71.06569715,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,1,0,2,1,0,100,moderate
0,1,Beacon Hill,42.36114287,-71.06521324,Condominium,Entire home/apt,4,1.5,2,2,Real Bed,21,1,0,3,23,607,92,strict
0,1,Beacon Hill,42.3588715,-71.06992198,Apartment,Entire home/apt,2,1,0,1,Real Bed,13,1,0,2,28,836,93,strict
0,1,Beacon Hill,42.36003478,-71.07059548,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,1,0,1,0,0,,flexible
0,1,Beacon Hill,42.35757078,-71.07230206,Condominium,Private room,2,1,1,1,Real Bed,16,1,25,1,32,330,94,strict
0,1,Beacon Hill,42.3585165,-71.0707104,Apartment,Entire home/apt,6,1,2,3,Real Bed,16,4,35,1,4,64,95,strict
0,1,Beacon Hill,42.35591934,-71.07196286,Apartment,Entire home/apt,4,1,1,2,Real Bed,13,2,50,1,0,0,,flexible
0,1,Beacon Hill,42.35942834,-71.06985689,Apartment,Entire home/apt,3,1,2,2,Real Bed,14,3,125,3,7,81,97,strict
0,1,Beacon Hill,42.35965441,-71.07040995,Apartment,Entire home/apt,8,1,2,2,Real Bed,20,4,50,1,24,149,96,strict
0,1,Beacon Hill,42.35811921,-71.07072938,Apartment,Entire home/apt,4,1,2,2,Real Bed,14,1,0,4,6,172,97,strict
0,1,Beacon Hill,42.35679758,-71.07309059,Apartment,Entire home/apt,2,1,1,2,Real Bed,21,2,0,7,5,401,96,strict
0,1,Beacon Hill,42.35878512,-71.06752595,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,1,0,2,0,0,,flexible
0,1,Beacon Hill,42.35869538,-71.07146293,Apartment,Entire home/apt,6,1,1,3,Real Bed,16,3,40,1,5,45,100,strict
0,1,Beacon Hill,42.36093112,-71.06397603,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,1,0,7,2,76,80,strict
0,1,Beacon Hill,42.36031305,-71.06659067,Apartment,Entire home/apt,4,1,1,2,Real Bed,9,1,0,2,0,0,,flexible
0,1,Beacon Hill,42.35898071,-71.06664825,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,2,25,2,18,475,92,strict
0,1,Beacon Hill,42.35871892,-71.06958859,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,3,11,93,flexible
0,1,Beacon Hill,42.35957556,-71.06706379,Apartment,Entire home/apt,4,1,1,2,Real Bed,20,1,0,3,13,613,98,strict
0,0,Beacon Hill,42.35674748,-71.07014338,Apartment,Private room,2,1,1,1,Real Bed,15,2,150,3,2,53,100,strict
0,1,Beacon Hill,42.35927928,-71.06923437,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,1,0,2,81,1044,88,strict
0,1,Beacon Hill,42.35240941,-71.06484533,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,13,2,0,1,8,48,98,strict
0,0,Beacon Hill,42.35744256,-71.06903191,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,15,243,97,strict
0,1,Beacon Hill,42.35910842,-71.06622664,Apartment,Private room,2,1,1,1,Real Bed,14,1,0,1,1,0,80,strict
1,1,Beacon Hill,42.36103656,-71.06384931,House,Entire home/apt,3,2,2,2,Real Bed,20,3,20,2,5,130,100,strict
1,1,Beacon Hill,42.3601462,-71.06866123,Apartment,Entire home/apt,6,1,2,2,Real Bed,21,4,50,3,29,512,98,strict
0,0,Beacon Hill,42.35505875,-71.07073415,Apartment,Entire home/apt,2,1,0,1,Real Bed,13,3,0,1,82,476,94,strict
0,1,Beacon Hill,42.35787741,-71.06975349,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,4,30,545,90,moderate
0,0,Beacon Hill,42.35819601,-71.07097882,Apartment,Entire home/apt,1,1,1,1,Real Bed,13,1,0,1,0,0,,flexible
0,1,Beacon Hill,42.35935953,-71.06439165,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,0,0,,strict
0,0,Beacon Hill,42.36093936,-71.0637953,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,1,0,3,8,75,100,flexible
0,0,Beacon Hill,42.35989236,-71.06707166,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,2,1,0,100,flexible
0,1,Beacon Hill,42.35989026,-71.0643643,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,0,0,,strict
0,1,Beacon Hill,42.36018663,-71.0674905,Apartment,Private room,2,1,1,1,Real Bed,15,1,10,3,20,348,94,moderate
0,1,Beacon Hill,42.36051978,-71.06401439,Apartment,Entire home/apt,3,1,1,2,Real Bed,14,1,0,2,16,414,98,strict
0,0,Beacon Hill,42.35242703,-71.06453349,Apartment,Entire home/apt,4,1,1,3,Real Bed,11,1,0,1,0,0,,flexible
0,1,Beacon Hill,42.35883567,-71.06800152,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,1,0,1,29,914,93,moderate
0,1,Beacon Hill,42.35993244,-71.06961503,Apartment,Private room,2,1,1,1,Real Bed,13,2,39,3,1,0,80,moderate
0,0,Beacon Hill,42.35984259,-71.0690367,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,1,0,2,13,518,89,moderate
0,1,Beacon Hill,42.36033453,-71.06692518,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,4,0,9,27,337,94,strict
0,1,Beacon Hill,42.36087383,-71.06299378,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,1,0,100,strict
0,1,Beacon Hill,42.36062563,-71.06945747,Apartment,Entire home/apt,3,1,1,2,Real Bed,17,3,89,6,9,748,96,strict
0,1,Beacon Hill,42.35779195,-71.07137386,Condominium,Private room,4,1,1,3,Real Bed,13,1,25,1,39,328,95,strict
0,0,Beacon Hill,42.35893131,-71.063311,Apartment,Entire home/apt,3,1,1,1,Real Bed,13,0,0,5,8,454,90,strict
1,1,Beacon Hill,42.35858437,-71.06549388,Apartment,Entire home/apt,4,1,1,2,Real Bed,18,1,0,2,83,721,98,strict
0,1,Beacon Hill,42.35725587,-71.07110977,Apartment,Entire home/apt,4,1,3,3,Real Bed,8,1,0,1,7,65,80,flexible
0,1,Beacon Hill,42.36053866,-71.07062362,Apartment,Entire home/apt,6,1,2,3,Real Bed,18,4,35,1,10,58,92,strict
0,1,Beacon Hill,42.35648905,-71.07076788,Apartment,Entire home/apt,2,1,0,1,Real Bed,17,1,0,2,9,84,91,strict
0,1,Beacon Hill,42.36042712,-71.0651511,Apartment,Entire home/apt,4,1,1,3,Real Bed,21,4,50,1,8,107,88,moderate
0,0,Beacon Hill,42.36031592,-71.06937549,Apartment,Entire home/apt,4,1,1,1,Real Bed,11,1,0,2,3,63,100,moderate
0,1,Beacon Hill,42.35281062,-71.06528175,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,2,50,1,1,0,100,flexible
1,1,Beacon Hill,42.35986626,-71.06720103,Apartment,Entire home/apt,4,1,2,2,Real Bed,21,1,0,1,154,519,98,strict
1,1,Beacon Hill,42.35851402,-71.06647413,Apartment,Entire home/apt,2,1,0,1,Real Bed,20,2,50,1,24,371,98,strict
0,1,Beacon Hill,42.35846014,-71.06326992,Apartment,Entire home/apt,2,1,,1,Real Bed,21,2,0,4,127,2271,92,strict
0,1,Beacon Hill,42.3583459,-71.06692804,Condominium,Entire home/apt,4,2,2,2,Real Bed,22,4,50,2,3,12,100,strict
0,0,Beacon Hill,42.35655823,-71.07279512,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,1,0,2,6,119,90,strict
0,0,Beacon Hill,42.36006718,-71.06746135,Apartment,Entire home/apt,3,1,0,1,Real Bed,16,2,10,3,0,0,,strict
1,1,Beacon Hill,42.35788881,-71.06311027,Apartment,Entire home/apt,2,1,1,1,Real Bed,22,1,0,3,6,78,100,strict
0,1,Beacon Hill,42.36066017,-71.0667256,Apartment,Private room,2,1,1,1,Real Bed,18,1,20,1,9,132,100,flexible
0,1,Beacon Hill,42.35911504,-71.06592182,Apartment,Entire home/apt,3,1,1,2,Real Bed,15,1,0,1,4,21,95,flexible
0,0,Beacon Hill,42.36032895,-71.06906867,Apartment,Private room,1,1,1,1,Real Bed,7,1,0,25,0,0,,strict
0,1,Beacon Hill,42.36075067,-71.06293513,Apartment,Entire home/apt,3,1,1,1,Real Bed,9,1,0,1,17,424,93,strict
0,1,Beacon Hill,42.36026127,-71.06685037,Apartment,Private room,2,1,1,1,Real Bed,13,1,0,3,7,392,74,flexible
0,0,Beacon Hill,42.3606918,-71.06979685,Apartment,Entire home/apt,6,1,2,2,Real Bed,18,1,0,2,17,272,91,moderate
0,1,Beacon Hill,42.35682271,-71.07024445,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,1,0,2,7,784,84,super_strict_30
0,1,Beacon Hill,42.36099232,-71.06444346,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,2,22,100,strict
0,1,Beacon Hill,42.35691956,-71.07056504,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,2,0,1,5,143,100,moderate
1,0,Beacon Hill,42.35915042,-71.06792989,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,1,51,860,96,moderate
0,1,Beacon Hill,42.35841498,-71.06308213,Apartment,Entire home/apt,3,1,1,2,Real Bed,15,1,0,1,0,0,,strict
0,1,Beacon Hill,42.35648433,-71.06945208,Apartment,Entire home/apt,2,1,1,1,Real Bed,9,1,0,2,22,1665,89,super_strict_30
0,1,Beacon Hill,42.36080933,-71.06419291,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,7,3,105,93,strict
1,1,Beacon Hill,42.36007901,-71.06696566,Apartment,Private room,1,1,1,1,Real Bed,20,1,30,2,59,466,95,strict
0,1,Beacon Hill,42.35807845,-71.06472919,Condominium,Entire home/apt,4,1,2,2,Real Bed,18,2,20,2,41,214,85,strict
0,1,Beacon Hill,42.36054102,-71.06885722,Apartment,Entire home/apt,3,1,1,1,Real Bed,13,2,75,1,18,562,90,strict
0,1,Beacon Hill,42.35656319,-71.06996597,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,3,8,88,95,moderate
0,1,Beacon Hill,42.36057009,-71.06815774,Apartment,Entire home/apt,2,1,1,2,Real Bed,17,2,0,5,18,687,96,strict
0,1,Beacon Hill,42.35867253,-71.07007546,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,1,0,3,7,92,97,moderate
1,1,Beacon Hill,42.36110703,-71.07029268,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,18,4,40,3,62,433,98,strict
1,1,Beacon Hill,42.3566927,-71.07297138,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,2,25,3,60,753,98,strict
0,0,Beacon Hill,42.35876537,-71.06430905,Apartment,Entire home/apt,2,1,0,2,Real Bed,13,2,0,2,26,158,90,strict
0,0,Beacon Hill,42.35990756,-71.0687935,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,2,50,1,0,0,,flexible
0,1,Beacon Hill,42.3597596,-71.06759513,Apartment,Entire home/apt,7,1,2,3,Real Bed,19,3,50,1,3,12,100,strict
0,1,Beacon Hill,42.35767007,-71.06902611,Apartment,Entire home/apt,2,1,1,1,Real Bed,13,1,0,2,4,43,100,flexible
1,1,Beacon Hill,42.35897242,-71.06944362,Apartment,Entire home/apt,4,2,2,2,Real Bed,10,1,0,2,10,217,94,strict
0,0,Beacon Hill,42.35909773,-71.07124754,Apartment,Entire home/apt,3,1,1,1,Real Bed,16,1,0,2,3,100,93,strict
0,1,Beacon Hill,42.3596006,-71.06390774,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,1,0,7,5,287,100,strict
0,1,Beacon Hill,42.36056065,-71.07140572,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,13,1,0,7,1,0,100,flexible
0,1,Beacon Hill,42.36077623,-71.06492874,Apartment,Entire home/apt,3,1,1,2,Real Bed,12,2,0,1,14,35,86,flexible
0,0,Beacon Hill,42.36035143,-71.06727344,Townhouse,Private room,1,2,1,1,Real Bed,5,1,0,1,14,211,64,flexible
0,1,Beacon Hill,42.35776698,-71.07210012,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,1,0,2,5,113,100,strict
0,1,Beacon Hill,42.35947329,-71.0721187,Apartment,Entire home/apt,4,1,1,1,Real Bed,14,1,0,2,7,236,97,strict
0,1,Beacon Hill,42.3598051,-71.06881615,Apartment,Entire home/apt,4,1,1,1,Real Bed,17,1,0,2,10,44,96,moderate
0,1,Beacon Hill,42.35755878,-71.07171964,Apartment,Entire home/apt,4,1,1,1,Real Bed,15,1,0,2,9,259,89,strict
1,1,Beacon Hill,42.35901849,-71.06304088,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,0,0,2,85,437,96,strict
0,1,Beacon Hill,42.36009793,-71.06780061,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,2,0,2,1,0,100,moderate
0,1,Beacon Hill,42.35812767,-71.07123523,Apartment,Entire home/apt,2,1,0,1,Real Bed,15,1,0,4,16,649,94,strict
0,1,Beacon Hill,42.35914496,-71.06785124,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,3,156,1550,94,moderate
0,0,Beacon Hill,42.35936165,-71.0684191,Apartment,Entire home/apt,3,1,1,1,Real Bed,12,1,0,2,22,336,93,moderate
0,1,Downtown,42.35318623,-71.06259648,Apartment,Entire home/apt,4,2,2,2,Real Bed,18,1,0,30,4,367,95,super_strict_30
0,1,Downtown,42.35217936,-71.06316024,Apartment,Entire home/apt,4,1,2,2,Real Bed,20,1,0,3,21,1504,94,super_strict_30
0,1,Downtown,42.35547818,-71.0580882,Apartment,Entire home/apt,4,1,1,2,Real Bed,17,1,10,3,1,0,,strict
0,1,Downtown,42.36402595,-71.05949255,Apartment,Entire home/apt,2,1.5,0,1,Real Bed,9,1,0,1,1,0,100,flexible
0,1,Downtown,42.35278072,-71.06332536,Apartment,Entire home/apt,4,2,2,2,Real Bed,13,1,0,5,6,565,100,super_strict_30
0,0,Downtown,42.35151771,-71.06313824,Apartment,Entire home/apt,6,1,2,2,Real Bed,15,4,20,3,1,0,100,flexible
0,1,Downtown,42.35057185,-71.06422773,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,13,5,50,1,5,442,90,flexible
0,1,Downtown,42.35030998,-71.06534209,Apartment,Entire home/apt,2,1,1,1,Real Bed,20,1,0,1,58,741,91,strict
0,1,Downtown,42.36427675,-71.05929955,Apartment,Entire home/apt,4,2,2,2,Real Bed,15,1,0,4,2,272,100,super_strict_30
